index,address,path,reference_file,object_id,object_source,classification,symbol_count,procedure_count
401,0x001E3340,C:/KS/SRC/hwosps2/ps2_rasterize.cpp,KS/SRC/HWOSPS2/ps2_rasterize.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,168,61
402,0x001E3DA8,C:/KS/SRC/hwosps2/ps2_storage.cpp,KS/SRC/HWOSPS2/ps2_storage.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,50,22
403,0x001E3F70,C:/KS/SRC/hwosps2/ps2_texturemgr.cpp,KS/SRC/HWOSPS2/ps2_texturemgr.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,26,8
404,0x001E40F8,C:/KS/SRC/hwosps2/ps2_timer.cpp,KS/SRC/HWOSPS2/ps2_timer.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,8,1
405,0x001E4140,C:/KS/SRC/hwosps2/ps2_math.cpp,KS/SRC/HWOSPS2/ps2_math.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,47,3
406,0x001E4338,C:/KS/SRC/ps2main.cpp,KS/SRC/ps2main.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,85,19
407,0x001E4B38,C:/KS/SRC/hwosps2/ps2_gamesaver.cpp,KS/SRC/HWOSPS2/ps2_gamesaver.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,313,41
408,0x001E8690,C:/KS/SRC/hwosps2/ps2_movieplayer.cpp,KS/SRC/HWOSPS2/ps2_movieplayer.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,129,18
409,0x001E9098,ks/waverendermenu.cpp,KS/SRC/ks/waverendermenu.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,4,1
410,0x001E9308,C:/KS/SRC/hwosps2/ps2_waverender.cpp,KS/SRC/HWOSPS2/ps2_waverender.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,123,9
411,0x001EB018,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,19,2
412,0x001EB0E0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_alloc.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,1
413,0x001EB188,custom_stl.h,KS/SRC/custom_stl.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,15,2
414,0x001EB350,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,7,1
415,0x001EB3B0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,1
416,0x001EB410,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,7,1
417,0x001EB470,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,37,2
418,0x001EBA00,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,68,4
419,0x001EC030,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,1
420,0x001EC078,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,10,2
421,0x001EC180,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,14,3
422,0x001EC2A8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,1
423,0x001EC328,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,12,2
424,0x001EC3C0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,1
425,0x001EC410,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,7,1
426,0x001EC468,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,19,1
427,0x001EC800,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,1
428,0x001EC830,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,7,1
429,0x001EC860,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,19,1
430,0x001ECB70,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,119,2
431,0x001ED1F0,../../ngl/ps2/vector_common.h,NGL/PS2/vector_common.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,14,1
432,0x001ED5F0,debug.h,KS/SRC/debug.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,4,1
433,0x001ED628,singleton.h,KS/SRC/singleton.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,8,2
434,0x001ED698,hwosps2/ps2_timer.h,KS/SRC/HWOSPS2/ps2_timer.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,9,2
435,0x001ED740,hwosps2/ps2_texturemgr.h,KS/SRC/HWOSPS2/ps2_texturemgr.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,23,9
436,0x001ED880,C:/KS/SRC/hwosps2/ps2_input.h,KS/SRC/HWOSPS2/ps2_input.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,24,9
437,0x001EDA18,osstorage.h,KS/SRC/osstorage.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,15,5
438,0x001EDB38,hwosps2/ps2_storage.h,KS/SRC/HWOSPS2/ps2_storage.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,5,1
439,0x001EDB78,C:/KS/SRC/hwosps2/ps2_movieplayer.h,KS/SRC/HWOSPS2/ps2_movieplayer.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,17,6
440,0x001EDCA0,../../ngl/ps2/vector_common.h,NGL/PS2/vector_common.h,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,6,2
441,0x001E9968,C:/KS/SRC/ks/files_kellyslater.cpp,KS/SRC/ks/files_kellyslater.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,63,0
442,0x001E9968,C:/KS/SRC/ks/beach.cpp,KS/SRC/ks/beach.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,392,22
443,0x001ED7B0,C:/KS/SRC/ks/beachdata.cpp,KS/SRC/ks/beachdata.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
444,0x001EDD50,C:/KS/SRC/ks/board.cpp,KS/SRC/ks/board.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,696,42
445,0x001F9E18,C:/KS/SRC/ks/careerdata.cpp,KS/SRC/ks/careerdata.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,5,1
446,0x001FA0F8,C:/KS/SRC/ks/DemoMode.cpp,KS/SRC/ks/DemoMode.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,65,10
447,0x001FAB60,C:/KS/SRC/ks/floatobj.cpp,KS/SRC/ks/floatobj.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,1091,96
448,0x0020BF00,C:/KS/SRC/ks/kellyslater_ai_goals.cpp,KS/SRC/ks/kellyslater_ai_goals.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,24,8
449,0x0020C068,C:/KS/SRC/ks/kellyslater_controller.cpp,KS/SRC/ks/kellyslater_controller.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,1899,116
450,0x00225E50,C:/KS/SRC/ks/kellyslater_main.cpp,KS/SRC/ks/kellyslater_main.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,23,3
451,0x002260B0,C:/KS/SRC/ks/ks_camera.cpp,KS/SRC/ks/ks_camera.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,1029,82
452,0x00236BB0,C:/KS/SRC/ks/ksdbmenu.cpp,KS/SRC/ks/ksdbmenu.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,349,62
453,0x0023B5C0,C:/KS/SRC/ks/ksreplay.cpp,KS/SRC/ks/ksreplay.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,360,52
454,0x0023FBB0,C:/KS/SRC/ks/menu.cpp,KS/SRC/ks/menu.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,284,67
455,0x00241EF0,C:/KS/SRC/ks/menungl.cpp,KS/SRC/ks/menungl.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,63,17
456,0x00242348,C:/KS/SRC/ks/menusys.cpp,KS/SRC/ks/menusys.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,106,22
457,0x00243018,C:/KS/SRC/ks/ode.cpp,KS/SRC/ks/ode.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,24,3
458,0x00243408,C:/KS/SRC/ks/physics.cpp,KS/SRC/ks/physics.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,16,6
459,0x00243860,C:/KS/SRC/ks/rumbleManager.cpp,KS/SRC/ks/rumbleManager.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,93,12
460,0x002446A0,C:/KS/SRC/ks/spline.cpp,KS/SRC/ks/spline.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,11,1
461,0x002449D0,C:/KS/SRC/ks/surferdata.cpp,KS/SRC/ks/surferdata.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,8,1
462,0x00244BE0,C:/KS/SRC/ks/text_parser.cpp,KS/SRC/ks/text_parser.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,63,5
463,0x00244FC8,C:/KS/SRC/ks/trick_system.cpp,KS/SRC/ks/trick_system.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,177,17
464,0x00246A18,C:/KS/SRC/ks/ik_object.cpp,KS/SRC/ks/ik_object.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,47,3
465,0x00248918,C:/KS/SRC/ks/scoringmanager.cpp,KS/SRC/ks/scoringmanager.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,632,56
466,0x00252C30,C:/KS/SRC/ks/specialmeter.cpp,KS/SRC/ks/specialmeter.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,76,12
467,0x00253138,C:/KS/SRC/ks/wavesound.cpp,KS/SRC/ks/wavesound.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,261,13
468,0x002582B0,C:/KS/SRC/ks/VOEngine.cpp,KS/SRC/ks/VOEngine.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,126,16
469,0x0025A728,C:/KS/SRC/ks/MusicMan.cpp,KS/SRC/ks/MusicMan.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,221,29
470,0x0025B9A0,C:/KS/SRC/ks/player.cpp,KS/SRC/ks/player.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,27,7
471,0x0025BB90,C:/KS/SRC/ks/judge.cpp,KS/SRC/ks/judge.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,72,7
472,0x0025C650,C:/KS/SRC/ks/career.cpp,KS/SRC/ks/career.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,265,47
473,0x0025E990,C:/KS/SRC/ks/SFXEngine.cpp,KS/SRC/ks/SFXEngine.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,209,11
474,0x00260950,C:/KS/SRC/ks/trickdata.cpp,KS/SRC/ks/trickdata.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,41,2
475,0x00260FA8,C:/KS/SRC/ks/BoardManager.cpp,KS/SRC/ks/BoardManager.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,104,6
476,0x00262CB0,C:/KS/SRC/ks/challenge.cpp,KS/SRC/ks/challenge.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,8,2
477,0x00262D10,C:/KS/SRC/ks/challenge_icon.cpp,KS/SRC/ks/challenge_icon.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,160,37
478,0x00264DB8,C:/KS/SRC/ks/challenge_photo.cpp,KS/SRC/ks/challenge_photo.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,120,22
479,0x00265B48,C:/KS/SRC/ks/compressedphoto.cpp,KS/SRC/ks/compressedphoto.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,39,6
480,0x00265D58,C:/KS/SRC/ks/cheat.cpp,KS/SRC/ks/cheat.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,27,3
481,0x00265FF0,C:/KS/SRC/ks/dxt1_codebook.cpp,KS/SRC/ks/dxt1_codebook.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,15,3
482,0x002661B0,C:/KS/SRC/ks/dxt1_gen.cpp,KS/SRC/ks/dxt1_gen.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,54,7
483,0x00266EA8,C:/KS/SRC/ks/dxt1_imagedxt1.cpp,KS/SRC/ks/dxt1_imagedxt1.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,81,12
484,0x00267F00,C:/KS/SRC/ks/sounddata.cpp,KS/SRC/ks/sounddata.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,8,1
485,0x00268000,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,19,2
486,0x002680C8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_alloc.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
487,0x00268170,custom_stl.h,KS/SRC/custom_stl.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,15,2
488,0x00268338,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
489,0x00268398,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
490,0x002683F8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
491,0x00268458,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,37,2
492,0x002689E8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,72,5
493,0x00269098,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,14,3
494,0x002691C0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
495,0x00269248,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
496,0x00269290,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
497,0x00269310,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,12,2
498,0x002693A8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
499,0x002693F8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
500,0x00269450,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,19,1
501,0x002697E8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
502,0x00269818,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
503,0x00269848,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,19,1
504,0x00269B58,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,78,2
505,0x0026A1D8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,22,4
506,0x0026A330,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
507,0x0026A360,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
508,0x0026A390,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,36,2
509,0x0026A8F8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_heap.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,14,2
510,0x0026AA68,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,24,4
511,0x0026AC98,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
512,0x0026ACF8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,1
513,0x0026AD40,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
514,0x0026AD90,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,19,1
515,0x0026B0C8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,1
516,0x0026B100,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,19,1
517,0x0026B360,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,21,1
518,0x0026B4C8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,66,10
519,0x0026BCE8,C:/KS/SRC/ks/dxt1_table.h,KS/SRC/ks/dxt1_table.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,1506,6
520,0x0026BD58,widget.h,KS/SRC/widget.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,117,1
521,0x00274F98,ks/menu.h,KS/SRC/ks/menu.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,21,2
522,0x00275138,debug.h,KS/SRC/debug.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,4,1
523,0x00275170,singleton.h,KS/SRC/singleton.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,8,2
524,0x002751E0,entity.h,KS/SRC/entity.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,5,1
525,0x00275238,controller.h,KS/SRC/controller.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,20,9
526,0x00275288,ks/ode.h,KS/SRC/ks/ode.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,21,7
527,0x00275430,ks/board.h,KS/SRC/ks/board.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,124,53
528,0x00275E18,ks/specialmeter.h,KS/SRC/ks/specialmeter.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,9,3
529,0x00275E78,ks/scoringmanager.h,KS/SRC/ks/scoringmanager.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,43,19
530,0x00276060,ks/ks_camera.h,KS/SRC/ks/ks_camera.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,109,42
531,0x00276B58,ks/kellyslater_controller.h,KS/SRC/ks/kellyslater_controller.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,169,68
532,0x00277AC0,random.h,KS/SRC/random.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,4,1
533,0x00277AE8,C:/KS/SRC/ks/challenge.h,KS/SRC/ks/challenge.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,5,1
534,0x00277B38,C:/KS/SRC/ks/challenge_icon.h,KS/SRC/ks/challenge_icon.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,10,3
535,0x00277BE8,C:/KS/SRC/ks/floatobj.h,KS/SRC/ks/floatobj.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,99,33
536,0x002783C8,C:/KS/SRC/ks/challenge_photo.h,KS/SRC/ks/challenge_photo.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,10,3
537,0x00278468,ks/ksreplay.h,KS/SRC/ks/ksreplay.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,9,3
538,0x002784B8,ks/MusicMan.h,KS/SRC/ks/MusicMan.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,47,19
539,0x002787D0,ks/menusys.h,KS/SRC/ks/menusys.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,28,9
540,0x00278A48,ks/menu.h,KS/SRC/ks/menu.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,168,61
541,0x002795B8,ks/ksdbmenu.h,KS/SRC/ks/ksdbmenu.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,13,4
542,0x00279718,C:/KS/SRC/ks/kellyslater_ai_goals.h,KS/SRC/ks/kellyslater_ai_goals.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,7,2
543,0x00279770,C:/KS/SRC/ks/dxt1_table.h,KS/SRC/ks/dxt1_table.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,8,2
544,0x002797F0,C:/KS/SRC/ks/dxt1_codebook.h,KS/SRC/ks/dxt1_codebook.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,5,1
545,0x00279830,C:/KS/SRC/ks/dxt1_table.h,KS/SRC/ks/dxt1_table.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,11,2
546,0x002798C8,C:/KS/SRC/ks/dxt1_codebook.h,KS/SRC/ks/dxt1_codebook.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,8,1
547,0x00279948,widget.h,KS/SRC/widget.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,6,2
548,0x00271148,C:/KS/SRC/files_misc1.cpp,KS/SRC/files_misc1.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,57,0
549,0x00271148,C:/KS/SRC/beam.cpp,KS/SRC/beam.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,587,47
550,0x002755C8,C:/KS/SRC/controller.cpp,KS/SRC/controller.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,94,9
551,0x00276458,C:/KS/SRC/file_finder.cpp,KS/SRC/file_finder.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,110,6
552,0x00277928,C:/KS/SRC/game.cpp,KS/SRC/game.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,1379,107
553,0x00287448,ks/mode_push.cpp,KS/SRC/ks/mode_push.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,60,12
554,0x00287BF0,ks/mode_timeattack.cpp,KS/SRC/ks/mode_timeattack.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,55,17
555,0x002880C8,ks/mode_meterattack.cpp,KS/SRC/ks/mode_meterattack.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,46,14
556,0x002884C8,ks/mode_headtohead.cpp,KS/SRC/ks/mode_headtohead.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,13,5
557,0x00288510,C:/KS/SRC/game_process.cpp,KS/SRC/game_process.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,154,19
558,0x0028A5B8,C:/KS/SRC/gamefile.cpp,KS/SRC/gamefile.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,49,16
559,0x0028A890,C:/KS/SRC/interface.cpp,KS/SRC/interface.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,13,4
